Sat Jun 13 04:28:25 PDT 2015,sun.util.calendar.ZoneInfo[id="America/Los_Angeles",offset=-28800000,dstSavings=3600000,useDaylight=true,transitions=185,lastRule=java.util.SimpleTimeZone[id=America/Los_Angeles,offset=-28800000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]]
Score,Message Content
44.147570461466465,"""Sabtu, 13 Juni 2015 Jam 06:20"""
0.0,"""@shinrenita sama aku jg bingung."""
0.0,"""@5Kilani skip skip heak 7ayati sayra👌👍"""
0.0,"""@EIDementor buen día yo!!!!!!"""
0.0,"""{قل هو الله أحد} [الإخلاص:1] http://t.co/2RzxaxgmZS"""
0.0,"""うんこし終わったら鉄拳で兄貴をボコしたる(´･_･`)"""
0.0,"""すき"""
88.38951361463529,"""RT @peymaneh123: Time to be on the right side of the history! #Iran'ians unity for freedom: #Iran_Maryam http://t.co/MoWg4xZ4au http://t.co…"""
0.0,"""東福岡の文化祭いこっかな…"""
0.0,"""@koikoi166 冥王星があるということは2006年より前に作られたんだねえ〜まあまあ古いねレトリィだねえ〜"""
0.0,"""RT @redvava: 얘네는 목욕을 우라늄으로 하는건가 http://t.co/K4hQrXCxDO"""
37.04179001959432,"""yung boses nung kakanta ng stay wt me lang ang inaabangan ko eh 😂"""
0.0,"""اللهم عالم الغيب والشهاده فاطر السموات والارض رب كل شىء وملكيه أشهد ان لا اله الا انت أعوذ بك من شر نفسى ومن شر الشيطان الرجيم"""
60.725144109767605,"""Movie night with Fatih & Nasyita 😘😘 (with Linda and Fitria at @astonrasuna) [pic] — https://t.co/JekOipOHIT"""
0.0,"""RT @aaaakkkkk_tag: ❤︎❤︎中島健人❤︎❤︎95  #わーーーージャニオタさんと繋がるお時間がまいりましたなのでいっぱい繋がりましょ #95年組はババァというタグが出来たところで95年組繋がりませんか http://t.co/Wua4mjJure"""
25.97769693032414,"""RT @MykBaxterOnline: 12 Elements Of A Solid SEO Contract brought to you by MBM on behalf of Search Engine Land http://t.co/Lmm1cjVdU6"""
0.0,"""(∩´∀｀)∩ﾜｰｲ http://t.co/vVO0qbqRvj"""
0.0,"""RT @koukouseino_hon: 【いい先輩に出会えたって人RT】 【いい先輩に出会えたって人RT】 【いい先輩に出会えたって人RT】 【いい先輩に出会えたって人RT】 【いい先輩に出会えたって人RT】"""
20.02894886039711,"""Make Simple $48 Per Hr As Top Fiverr Sellers! - http://t.co/8Kp5xT5mXL #changeyourlife #money #cash #singlemom #e… http://t.co/PEV0KqvMCz"""
0.0,"""150613 كيهيون في فان ساين موك ونغ Cr. It's Yoo http://t.co/5deoUR7lPl"""
8.83617787174072,"""RT @lengsungit: Seth: *shrugs* Wesky: Makakaabot naman kami ng anniversary, 'diba? Chesnine: Magbibreak ba kami? Please say no Vivien: Pago…"""
0.0,"""on mange des cordon bleu"""
0.0,"""RT @Lenouknz: De sortie 💨 http://t.co/rR6KoF1OPE"""
0.0,"""@LilaSchon @boboarezzo69 ora che è un'affermata tuittstarre si fa desiderare eh :\_\"""
60.165748754067174,"""RT @girlsnotexo: BREAKING: See Who your BF/GF has been talking to; this is going to break so many people up! http://t.co/rE1j44XX50 http://…"""
41.211496919540046,"""RT @tbhjuststop: *wears a dress*  them: oooo who you lookin good for? ;) me: I was too lazy to match 2 pieces of clothing so here I am"""
95.35953315459317,"""RT @CiaranLyng: .@gold_lgold finishes excellent speech with @SenSanders quote "the difference between us and dinosaurs is that we can see i…"""
14.116095832786929,"""RT @WSJ: "Saudi business opening ██████ social changes http://t.co/z7yxqF7Tt2""""
0.0,"""@elisaetmicka Ha d'ac sa marche ;) et vous recevez ou vous vous déplacer ?"""
36.490200581532605,"""RT @TheJustinStyle: Justin's selfie got Beliebers like   #JustinForMMVA http://t.co/8fXi0WWI9l"""
0.0,"""@ninopareja @policia http://t.co/DrLVfSXpvy"""
30.89563858656202,"""RT @FootySuperTips: #MLS Next Season:  - Gerrard - Lampard - Pirlo - Kaká  - Ronaldinho - David Villa - Drogba   Legends of the game! http:…"""
0.0,"""RT @AsyashO: Косметику вчера не смыла Боги, это ужас"""
0.0,"""今晩がカレーの人多いな、自分家もだけど"""
0.0,"""@FCR_Naeun94 yeyeelalala~ yuuhhuuu 😂😂😂"""
0.0,"""RT @StunningPosts: Наш девиз непобедим: Днем - худеем, ночью - едим!"""
111.48297740523081,"""@stephenasmith don't have to apologize for what you think or feel it's crazy that nowadays ppl have to apologize for their beliefs#insane"""
0.0,"""RT @MrDriller_: できたー！マステでスプラローラー風&ペーパーチャイルドいかちゃん！楽しかった！ http://t.co/HEKAJywvK1"""
4.461146209514819,"""Lyca guy version?"""
6.787866299860056,"""RT @perriehippielm: Their friendship is so beautiful http://t.co/lFqEL7Nhv8"""
0.0,"""@MentosForJen @everdeensarrows nah my aunt hahaha"""
0.0,"""ああこれはいかん"""
0.0,"""@sxphiyuherica livestream 😃😃😃"""
0.0,"""RT @iD7Mng_Ogami: アイドリッシュセブンの物語には欠かせない存在。小鳥遊プロダクション的には怖い存在。そして、大神は、今からプロデューサーに怒られるんだと思いますが、もう止まらない。もう一枚！貴重な設定画です。 #アイドリッシュセブン http://t.co/3…"""
0.0,"""@yuki_kurosaki 塗っといたらそれだけでええねん(›´ω`‹ )"""
0.0,"""@sm5stars01 세번째 시라설향이죠 세번째 시라설향이죠 세번째 시라설향이죠 세번째 시라설향이죠 세번째 시라설향이죠 세번째 시라설향이죠 세번째 시라설향이죠"""
37.58841804572846,"""@cridheone @annasantoz318 @daveyred66 its all good here, I love it being an hour ferry ride toHong Kong its great :)"""
17.693945088678785,"""@ptrcktndr pano midyear?? anw, may grades na ba sa sts? haha"""
0.0,"""@kaji___O9O3   あなたしかいないよ😉💓"""
0.0,"""okford Türkçe ne demek? https://t.co/T1pgOsSmEm"""
0.0,"""RT @VsignTHAILAND: [PRESS] VV @ 한위싱동타이 #11 http://t.co/BDZupTyFiy"""
5.224831339330198,"""Angola vs Central African Republic : Africa Cup of Nations Qualification Live Stream Online: Live football Ang...  http://t.co/T6sJcuL2ib"""
0.0,"""RT @Ki_xx232: #Twitter上にいる巨人ファン全員と繋がるのが密かな夢だったりするのでとりあえずこれを見た巨人ファンはRTもしくはフォローしていただけると全力でフォローしに行きますそして今繋がってる巨人ファンもRTで拡散していただけると嬉しい http://t.…"""
0.0,"""http://t.co/doAaFMvszy http://t.co/jl4aMEcU8M 나도임문 http://t.co/I2LXlhxAsC"""
0.0,"""@Melissayoub akid tawle"""
0.0,""""soshipict: [150613] #Tiffany at Samui Airport Preview by : fernbass http://t.co/BR3jdHB15x""""
0.0,"""chcialam znalezc grafikę małej mi bo siostra powiedziala ze uczesalam jak tak, ale nie bylam pewna, a tu kuban http://t.co/XQke9gAzO9"""
0.0,"""RT @I_mohdiary: Mood: http://t.co/D7PMwqYr2B"""
102.40649577921202,"""You can be a CA by filling this doc:  https://t.co/ALVwVXfqHD http://t.co/21N9pCWdsP"""
61.77584263698318,"""Beavers have Plenty of Upside this Football Season. http://t.co/5FH5xqYgPo http://t.co/rBknlQqVQc"""
0.0,"""RT @Thaiherbs: ให้เจ็บเท่าไหร่ฉันก็จะยอม ... http://t.co/d5c75lYPRR"""

0.0,"""💋⛔ Voto por Besos Prohibidos de XRIZ #N1CanalFiesta24 @canalfiesta @dominguezja 💋⛔"""
0.0,"""@marcflush1 No worries."""
5.941840226881042,"""RT @InfosFdp: Twitter :  - Matin : 🍃🍃🍃  - Aprem : 👬👭  - Soir : 🎉👪👬👭👭👬💏💑👯🎉"""
0.0,"""(لا يملكون الشفاعة إلا من اتخذ عند الرحمن عهدا) [مريم:87] http://t.co/oa6aQw2ZBz"""
0.0,"""RT @Isaa__01: Essa @pauladalbo ou eh mt inocentes ou lerda. Não é possível"""
3.0129277708913484,"""@guiguistevenne1 commence pas a vouloir dire chez pas trop quoi psk sava même plus etre moi qui va te niker"""
0.0,"""ホント新座は糞"""
0.0,"""@MCZmiku0505  変わるわよー  シュークリーーーーム カスタード 生クリーム チョコレート ストロベリー Haaaaaan　http://t.co/CgG1bub940"""
0.0,"""http://t.co/962W3sNmGL #Как почистить чат в вормикс"""
0.0,"""< 문이 열린다. >"""
0.0,"""RT @ssingss: ไม่เคยตัดผมแล้วได้ดั่งใจซักครั้ง"""
0.0,"""@Ko_cho_S 寝ててもいいよw  九州であそぼ！！！"""
0.0,"""@25_egr  ありがとう♡♡"""
0.0,"""RT @kanakichiyade: http://t.co/0N9B2O28Sc お揃い☆彡 http://t.co/WFH4OIR6Sk"""
0.0,"""( ^o^)Г☎ﾁﾝ"""
0.0,"""Kalo di jutekin mulu.. "@kdhkvdvdv: [ arifyusap ] Peggi Silvia @Peggisilvya1 suka bete kalo...???""""
0.0,"""RT @Maitre_Luxury: L'été c'est :  😎👌💏💬👙👥🌴☀️🌈🎉🎈📷📱💸💰🎮🎵⚽️🏈🏀🏊🏄🍺🍗🍸🍹🍦🍭🍒🌇✈️⛵️🚣🚗🔝😜💑👫 >>>>>>>>"""
30.952785943161096,"""RT @wardayu: Malam ini! Konser duel Legend Yon&Yok Koeswoyo. KoesPlus Vs The Beatles.Opening at Solo @Lastcarbeats . #55TahunKarya http://t…"""
0.0,"""@saymymay huh? kelan ?"""
82.07831613328894,"""RT @NBATV: Mike Malone, Brian Shaw and @MikeFratello break down Game 4 of the #NBAFinals in the #FilmRoom, NEXT on NBA TV http://t.co/AnKPx…"""
8.635264151820014,"""@AndryWaseso yah jodoh ini sama @zaynmalik dong"""
61.754533266744914,"""where's the peck of pickled pepper peter piper picked"""
0.0,"""@a048e05e4a2d427  ﾅ､ﾅﾝﾀﾞｯﾃ━━━━━━!! ガ―(´°∀° |||)―ン!!"""
0.0,"""RT @ocean_takagi: 🇫🇷拡散希望🇫🇷 本日〜7月18日まで 毎週土曜【テレビ東京】  私、髙木琢也…CMに出ます‼️  19時〜20時59分の間です 心のままに語りました。 僕の夢が一つ叶いました。 このCMで 夢に繋がる何かが届いたらと思います！ http:/…"""
0.0,"""Dapat pala di ko na sinearch ew.😑😂"""
0.0,"""@gtrk_oO  むっちゃんほんとかわいい♡ 景趣夏仕様ですね！ 涼しそう(๑′ᴗ‵๑)"""
51.00965402642007,"""@Praga_Muthaliar Ngeee so you agree you're short ? 😋😋😋"""
0.0,"""@onii_chan0225 後半の譜面がえぐいというかせこいと思うんです()"""
0.0,"""RT @alicebShop: [이상한나라의 앨리스] 이상한 나라의 앨리스를 컨셉으로 제작한 팔찌, 책갈피입니다. 자세한 정보와 가격은 각각 이미지에 적혀있어요. 두개 이상 구매시 무료배송해드립니다. http://t.co/PmbcvxXgbN"""
0.0,"""@dantecrown じゃあ噛まれるとかワンチャン！！？"""
0.0,"""@makkuro_irotori 私の10代前半はやんちゃでしかないんです、一匹狼な黒歴史聞きます？wwww ついっただとアイコンでしかその人を認識できないですけどそれ危険ですから！ 今は趣味がバレない程度に隠せてますけど♡(←ほんとかよ)"""
0.0,"""#ميلان_خرب_السوق #ميلان #ميلان_ينتفض http://t.co/vCk0cSYs96"""
0.0,"""#jewelry #giftideas #Fashionnews #Womensfashion #Womensstyle #Fashion #Accessories #Gifts http://t.co/X1siGEN3UP http://t.co/rSe6obpxx2"""
84.98485598183646,"""RT @GeographicPorn: Increase Your Cup Up to 2 Sizes With This All-Natural Cream Proven To Make Your 🔥Boobs🔥 Grow! http://t.co/6q37IO4CBK  h…"""
33.60706923689704,"""@joe_weller_ GUESS WHAT?!?!?!"""
0.0,"""大神くん花江くんにそっくりwww"""
0.0,"""RT @alisharaeside64: 🌺http://t.co/TRwA2aF9qg 🌺#hot #sexy #blackhair #beauty #perfectboobs #nipples #landingstrip #pussy #legs #jenniferm ht…"""
0.0,"""Une saison 27 et 28 des simpsons a été annoncé, donc pendant la 26 ça devrait être un relancement de série parce qu'elle commence à bider"""
6.2237853113114525,"""RT @zeurakim_: ma vie consiste en ce moment même à avoir la plus grosse flemme que l'être humain n'est jamais connu"""
0.0,"""RT @Aya____aa: انا اللى واخد على القمر وبكلمه!!!!!"""
0.0,"""아 정장 입은 남자 너무 멋있다"""
0.0,"""#lys2015 bugünkünü atlattık çok şükür 😊🙏🏻"""
0.0,"""さばしね@sk_kenzen"""
0.0,"""@VeraIvanova44  Пробуждение Кундалини, йога, Закон Кармы - онлайн-курс -> https://t.co/XN9xtwxEfF"""
0.0,"""RT @Dodosae_25: 물의 별자리들에게 흔히 있는 편견 -> 감수성이 예민하다고? 무지 성가시지 않을까?내가 엄청 맞춰줘야 할 거 같아.  물의 별자리가 당신에게 맞춰줍니다. 다른 사람 안 피곤하게 배려 잘 하고 친절합니다. 이걸로 궁극 찍은…"""
11.891577497182572,"""Now hiring for: Administrative Engineering Clerk in Evansville, IN http://t.co/m6Wf4tQu0G #job"""
0.0,"""@suzu_mori2012 こんばんは！ホントですよね〜。正様平均寿命まであと10年ですよ…（ ;  ; ）"""
9.919948707080392,"""@MyPule_ what's up cutie, Im bored.. add me on kik my username is intheclub793"""
11.095887210987948,"""RT @diostuitero: Ahora a levantar las alfombras. http://t.co/JFRqO8TehB"""
0.0,"""@Zeezoo_4 تعالوخاص"""
3.8215039828513966,"""Interesting . . . http://t.co/IXKT3W8KPN"""
0.0,"""Aku mah apa atuh, malem minggu aja outfit-nya baju tidur😅😆"""
0.0,"""@chikazame 爆爆爆www新チーム名は『45組』の方がいいですよwww"""
0.0,"""RT @ititakaRe: 【速報】B'zライブ参加の為に日産スタジアムに来たが会場は味の素スタジアムで俺氏死亡www"""
0.0,"""RT @GeminiAddict: Tukang ngatur tapi nggak mau diatur, itulah #GEMINI"""
0.0,"""قال رسول الله صلى الله عليه وسلم :«عمرة في رمضان تعدل حجة أو تجزي حجة» #نشر_سيرته #ﷺ"""
0.0,"""@mpgf_0525  みぽりん！ 最近絡んでないね(´nωn`) みぽりんともっと絡みたいぞ！ てかみぽりん手書きメッセージしてくれた時絵が上手でびびった！ これからもこんな私と仲良くしてください(〃∀〃) #ふぁぼした人にわたしの想いをドーンと伝えます"""
0.0,"""@shiki_fujinon いいっすね～(*'▽'*)"""
0.0,"""RT @tw_rapnzel: ディズニー神アプリきた～！！  あなたもシンデレラになれる...しかも無料！  王子様に会いに行く→http://t.co/wxE74s2Wns  これ、、、最高w http://t.co/CQgtOpgBND"""
0.0,"""寝てるの起こすくらいうるさいとかさぁ、なんなの？？？？？？？？"""
0.0,"""@icepumpkin がんがれー"""
0.0,"""@reinyon47jsick いくらなんでもバカにしすぎ(笑)"""
0.0,"""@coffee_beanchoc ههههههههه طبعا فاكرة وان شاء الله كل ماهتتزلي مصر هأكلك سمك من عمايل ايديا يا حبيبة قلبي"""
5.821600001459504,"""Ignition Coil Standard UF-484 fits 98-11 VW Beetle 2.0L-L4 http://t.co/QUXx3y8Khw http://t.co/VhFO2FdYD1"""
0.0,"""RT @xxhhisreal: แบคทำ   -ไม่ถึง พี่จุนทำ   -ไม่ถึง พี่หมินทำ -ไม่ถึง เซฮุนทำ  -ถึง  ขนาดพี่หมินไปช่วยแบคแล้วนะ5555555555555555555 http://t.…"""
0.0,"""黒めがね様々…👏🏼💓"""
21.103156763931423,"""Watch Free Porn : http://t.co/yvvrzKFT1e http://t.co/v76adwOM4y"""
40.31768604749909,"""RT @XXL: These hip-hop #AskRachel questions have us rolling 😂: http://t.co/p9Dms5OfvS http://t.co/srWqDxs2Jk"""
25.974141601639943,"""RT SISEurope: Inspiring talk by LarsMontelius from INLnano on #nanotechnology in #infection management #SISE2015 http://t.co/RBtQqNCSuD -…"""
1.0037578971408343,"""RT @AlboranTeam: .@pabloalboran pone de nuevo a bailar a @LasVentasMadrid con #VolverAEmpezar y al terminar presenta a los músicos http://t…"""
0.0,"""- Esto sale del alma ♥"""
28.093106755946252,"""Coach Outlet Online 9dT9 2015327 - eye Mans, said. 'ah also played against, almost went away this time.' Yun Yun... http://t.co/VfyfB2Gozj"""
0.0,"""RT @teleSURtv: Demuéstranos que tan buena voz tienes y canta #DeChilena, envíanos tu vídeo ¡No te quedes sin participar! http://t.co/evcwbA…"""
0.0,"""RT @AquiAries: #Áries As mais lindas palavras de amor são ditas no silêncio de um olhar."""
0.0,"""RT @koreakasounds: Gastarte 20 pavos en grabar un tema y tu madre no tiene para llegar a fin de mes puta vergüenza."""
0.0,"""Burberry Lip & Cheek Bloom -peony No.05 by Burberry http://t.co/qup7QCAcFC"""
176.61876917182795,"""Conversations About The Entertainment And Tech Industries http://t.co/7NbViQUTy0"""
0.0,"""いのなんなのほんとなんなの #nhkらじらー"""
0.0,"""I wanna go tubing"""
0.0,"""NOVUS це завжди можливість передати бойовий привіт нашим на схід!  Мій стандартний набір, тушонка, згущене... http://t.co/YVL3hkyDIi"""
12.92362747007685,"""Ily ❤️ @missjudygreer Follow me back please? 🙈"""
0.0,"""RT @hmodey26: @m_matooq @alteer20 فقط لانو آبو نوران وسط الملعب وكبري الميناء توقف http://t.co/BNPT9w2qQH"""
0.0,"""به عمل کار برآید خانوم، به سخن دانی نیست! https://t.co/0JmIbcgCjM"""
0.0,"""@hiro102556  まあまあ（つ´∀｀）つ ﾏｧﾏｧｗ"""
0.0,"""ねむい"""
76.53421924774808,"""RT @fatbellybella: Now why ma'am do you want these struggles? Ma'am?   http://t.co/YvjgsmxMvu http://t.co/x3KbEK4oOw"""
0.0,"""RT @324yurusanai: 今日も一日お疲れ様だねぇ。でもね、あたしゃ許さないよ。"""
0.0,"""@ptmynewcastle Nice! (Cc @WilliamsGin)"""
0.6239501973137546,"""RT @PerksOfAmal: Mun stress belajar.. juh layan lawak nazri aziz 😂"""
0.0,"""هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه https://t.co/9LYhvT1fTp"""
0.0,"""RT @gonzales_gwen: GANDA NI SARAH G 😍"""
0.0,"""待ってください～～危ないので私もついていきますから！"""
0.0,"""ميلان .. جاكسون مارتينيز سيجري الفحص الطبي الأسبوع القادم في تشيلي .."""
0.0,"""Niçe - Drinking a HPA by Wye Valley Brewery at @babicwningen  — http://t.co/LkAgrwGRcY"""
0.0,"""RT @Hetare_Takumu: ぼく「大学院生とか金貰えない社畜みたいなもんよ．」  後輩♀「最悪じゃん．なんでそんなんやってんの．」  ぼく「でも夢はあるよ．」  後輩♀「バンドマンかよ．付き合っちゃいけない男リストに大学院生追加しとくね．」"""
0.0,"""@yu11ko0274 こんばんは(* ^ー゜)ノ 今日はBOOK・OFFで本買ってきたよ(^^)"""
3.8799388407308677,"""@muhdamirhanzal san buat mende. Aku sayang lake"""
0.0,"""RT @FeroM__: ياربّ كُلما أنقبض قلبي من هم الدُنيا ذكرني بصبرٍ جميّل وأنك أنتَ المُستعان❤️"""
23.78228439877033,"""Just posted a photo — https://t.co/qh2V25elJW"""
0.0,"""博多くん｢本丸に来てちかっぱよかったっちゃけどー！！｣"""
0.0,"""@akimahende 誰かがまいてくれるの期待してアーマーブレイク積んでた"""
41.937372011970375,"""RT @tbhzayn: NIALL BE LIKE https://t.co/3Usdrf3gl3"""
211.23305493541528,"""Climb the mountain so you can see the world, not so the world can see you."""
0.0,"""@bazi847  今度行くときは教えてねw"""
0.0,"""3-0 ahaha"""
0.0,"""ビタスイなう！！ http://t.co/rNuDda0N5H"""
0.0,"""@aaaayaaaanoooo   野球全4だよ！"""
0.0,"""乗換の合間にスタバった http://t.co/vpsi08HnyY"""
0.0,"""たのむからVitaだけはやめてほしい…！ PS3だといいな！"""
0.0,"""RT @QueittoThai: Minha mae ta falando p crrl kkkkk"""
0.0,"""RT @Weedzerr: Les meufs qui ont pas de cul pas de seins, j'espere que vous ferez de grandes etudes au moins 😂😂😂😂"""
87.88622665301006,"""RT @NiallOfficial: Went to see the lads last night and they were sickkkkkk ! Congrats boys https://t.co/pa21fKLyx5"""
0.0,"""@bbs_fans Nelae saklamışsın be"""
0.0,"""الهي كفا بي عزا ان اكون لك عبدا و كفا بي فخرا ان تكون لي ربا انت كما احب فاجعلني كما تحب http://t.co/cpp1XSavdw"""
0.0,"""Брали ли вы кредит? http://t.co/LERwPWxwAi"""
133.39151441322224,"""I've finished the Winged Scoundrels quest! Are you able to fulfil the same task? http://t.co/VMRLeHbfhV #android,#androidgames,#gamei..."""
0.0,"""RT @inspirou: como eu quero estar daqui 10 anos http://t.co/f3IE95HMbQ"""
0.0,"""【動画】なでしこ×カメルーン、前半終了！川澄と菅澤のゴールで2点のリードで前半折り返す！ http://t.co/vnVb3n8ZOX"""
0.0,"""RT @sgx1dfted: #TeenChoice #ChoiceFemaleHottie Selena Gomez"""
22.731481533656414,"""RT @FiaChohan: *When my mobile battery is about to die* http://t.co/ZapKzU9gVh"""
27.07235593673899,"""RT @landajonathan: tomorrow, @taylorgrim10 will be stuffing me in a trash can."""
